R.A.,Dec.,Model-predicted confidence,Anomaly score,Flag
267.043847 ,26.558296 ,0.7811 ,0.2380 ,0
174.141719 ,57.551772 ,0.7811 ,0.0237 ,0
192.904182 ,23.589202 ,0.7811 ,0.1242 ,0
219.587022 ,10.027654 ,0.7811 ,0.0549 ,0
237.110198 ,52.747845 ,0.7810 ,0.0905 ,0
122.458474 ,23.146972 ,0.7810 ,0.1603 ,0
12.084954 ,2.667196 ,0.7810 ,0.0516 ,0
44.670203 ,3.032391 ,0.7810 ,0.0602 ,0
246.404624 ,41.547303 ,0.7810 ,0.0431 ,0
245.108692 ,7.433777 ,0.7810 ,0.0377 ,0
336.085813 ,19.183388 ,0.7810 ,0.0710 ,0
168.594353 ,31.881016 ,0.7810 ,0.1993 ,0
154.799977 ,14.891405 ,0.7810 ,0.0844 ,0
176.329038 ,21.816094 ,0.7810 ,0.0311 ,0
165.354341 ,53.928641 ,0.7810 ,0.0236 ,0
183.788003 ,51.090102 ,0.7810 ,0.0695 ,0
241.915795 ,53.325974 ,0.7810 ,0.0619 ,0
166.601325 ,15.247338 ,0.7810 ,0.1186 ,0
336.064843 ,21.221210 ,0.7810 ,0.0397 ,0
340.688409 ,12.154209 ,0.7810 ,0.0771 ,0
127.754229 ,9.602449 ,0.7810 ,0.0313 ,0
210.117958 ,51.954079 ,0.7810 ,0.0320 ,0
201.152902 ,14.300068 ,0.7810 ,0.0816 ,0
36.836201 ,25.222794 ,0.7810 ,0.0393 ,0
137.226262 ,7.404523 ,0.7809 ,0.0676 ,0
346.585375 ,4.270641 ,0.7809 ,0.0169 ,0
250.123570 ,25.728790 ,0.7809 ,0.0356 ,0
266.024988 ,58.686091 ,0.7809 ,0.0317 ,0
202.408616 ,24.295208 ,0.7809 ,0.0362 ,0
148.827324 ,38.044287 ,0.7809 ,0.4644 ,0
16.425780 ,20.385861 ,0.7809 ,0.1992 ,0
346.526908 ,17.481329 ,0.7809 ,0.0761 ,0
174.855361 ,-2.913582 ,0.7809 ,0.0740 ,0
246.005864 ,57.868757 ,0.7809 ,0.0330 ,0
215.381563 ,2.340080 ,0.7809 ,0.0564 ,0
245.275906 ,42.012738 ,0.7809 ,0.0327 ,0
15.463566 ,-6.888732 ,0.7809 ,0.0605 ,0
198.416656 ,16.657735 ,0.7809 ,0.1653 ,0
148.330188 ,26.786221 ,0.7809 ,0.0641 ,0
176.389913 ,29.287464 ,0.7809 ,0.1638 ,0
113.208626 ,31.904317 ,0.7809 ,0.2987 ,0
152.161444 ,32.401775 ,0.7809 ,0.0237 ,0
210.335147 ,24.788383 ,0.7809 ,0.0954 ,0
158.393732 ,17.741243 ,0.7809 ,0.2309 ,0
229.193736 ,10.326503 ,0.7808 ,0.0494 ,0
129.630965 ,33.442101 ,0.7808 ,0.2163 ,0
222.988922 ,13.683671 ,0.7808 ,0.0874 ,0
351.905053 ,10.334758 ,0.7808 ,0.0758 ,0
166.053250 ,4.330510 ,0.7808 ,0.0683 ,0
162.311987 ,6.444135 ,0.7808 ,0.0458 ,0
202.558007 ,38.125161 ,0.7808 ,0.0516 ,0
145.940577 ,14.679994 ,0.7808 ,0.1002 ,0
233.270278 ,4.740919 ,0.7808 ,0.0339 ,0
167.196676 ,15.868729 ,0.7808 ,0.1963 ,0
193.169339 ,26.626789 ,0.7808 ,0.1915 ,0
232.279581 ,24.425018 ,0.7808 ,0.0912 ,0
0.933665 ,28.555866 ,0.7808 ,0.4194 ,0
134.693072 ,5.607026 ,0.7808 ,0.2311 ,0
216.472653 ,16.079385 ,0.7808 ,0.0517 ,0
28.181114 ,-1.607127 ,0.7808 ,0.0601 ,0
168.158880 ,56.456704 ,0.7807 ,0.0581 ,0
215.502502 ,28.863979 ,0.7807 ,0.5103 ,0
203.021339 ,24.696650 ,0.7807 ,0.0421 ,0
141.066732 ,16.484511 ,0.7807 ,0.1207 ,0
146.522916 ,58.641317 ,0.7807 ,0.0322 ,0
15.966626 ,24.704157 ,0.7807 ,0.0751 ,0
230.502800 ,28.270864 ,0.7807 ,0.1889 ,0
197.895666 ,27.026071 ,0.7807 ,0.0657 ,0
159.454640 ,28.735381 ,0.7807 ,0.0898 ,0
194.582978 ,40.618557 ,0.7807 ,0.0868 ,0
182.578398 ,11.351512 ,0.7807 ,0.1511 ,0
219.468368 ,22.002390 ,0.7807 ,0.0911 ,0
346.258002 ,6.851608 ,0.7807 ,0.0244 ,0
245.027936 ,40.951681 ,0.7807 ,0.1136 ,0
155.519697 ,62.494255 ,0.7806 ,0.1779 ,0
237.914342 ,26.783202 ,0.7806 ,0.3141 ,0
345.506610 ,10.562056 ,0.7806 ,0.1248 ,0
343.220151 ,11.990134 ,0.7806 ,0.1237 ,0
240.644247 ,52.198410 ,0.7806 ,0.0538 ,0
147.249569 ,2.462286 ,0.7806 ,0.4015 ,0
168.886894 ,53.967116 ,0.7806 ,0.0481 ,0
247.363437 ,13.757991 ,0.7806 ,0.1320 ,0
217.224204 ,13.009231 ,0.7806 ,0.0477 ,0
230.296095 ,13.059914 ,0.7806 ,0.0911 ,0
199.266784 ,8.399044 ,0.7806 ,0.3185 ,0
324.810342 ,-5.604400 ,0.7806 ,0.3884 ,0
226.543430 ,39.458587 ,0.7806 ,0.2851 ,0
339.410225 ,35.469682 ,0.7806 ,0.2816 ,0
320.712343 ,-11.552634 ,0.7806 ,0.4767 ,0
242.545331 ,0.660255 ,0.7806 ,0.0523 ,0
326.904512 ,25.618202 ,0.7806 ,0.1210 ,0
135.621107 ,0.709601 ,0.7806 ,0.1410 ,0
234.659797 ,57.100580 ,0.7806 ,0.3024 ,0
0.847839 ,8.974719 ,0.7806 ,0.0532 ,0
181.800658 ,47.616543 ,0.7806 ,0.0307 ,0
248.086436 ,24.909439 ,0.7806 ,0.1554 ,0
337.575758 ,26.792264 ,0.7806 ,0.0901 ,0
190.232755 ,-10.681548 ,0.7806 ,0.0745 ,0
27.113894 ,-1.462075 ,0.7806 ,0.0517 ,0
218.637996 ,46.428065 ,0.7805 ,0.0518 ,0
228.019300 ,25.629171 ,0.7805 ,0.2105 ,0
218.118482 ,42.489324 ,0.7805 ,0.0555 ,0
172.845205 ,56.213613 ,0.7805 ,0.0698 ,0
142.351014 ,43.929268 ,0.7805 ,0.0475 ,0
172.446642 ,35.304829 ,0.7805 ,0.0453 ,0
191.412885 ,-12.585249 ,0.7805 ,0.0669 ,0
14.102609 ,-9.925862 ,0.7805 ,0.0488 ,0
12.921251 ,-9.018079 ,0.7805 ,0.0353 ,0
172.270520 ,11.004525 ,0.7805 ,0.0829 ,0
171.072057 ,25.710486 ,0.7805 ,0.0417 ,0
163.202719 ,43.716082 ,0.7805 ,0.0386 ,0
168.312433 ,40.784773 ,0.7805 ,0.1899 ,0
123.087646 ,40.607343 ,0.7805 ,0.1215 ,0
242.058636 ,2.917966 ,0.7805 ,0.0249 ,0
259.668332 ,67.796130 ,0.7805 ,0.1839 ,0
181.105017 ,14.069035 ,0.7805 ,0.1563 ,0
238.798458 ,15.950003 ,0.7805 ,0.0743 ,0
192.076808 ,51.535798 ,0.7805 ,0.0739 ,0
350.726894 ,15.512826 ,0.7805 ,0.0897 ,0
312.011069 ,4.157752 ,0.7805 ,0.1431 ,0
127.964580 ,42.404638 ,0.7805 ,0.0335 ,0
158.498740 ,45.139154 ,0.7805 ,0.1822 ,0
180.614352 ,40.820244 ,0.7805 ,0.1821 ,0
150.449521 ,36.498708 ,0.7805 ,1.0015 ,0
222.752798 ,3.209801 ,0.7805 ,0.1265 ,0
219.047750 ,16.509555 ,0.7805 ,0.0835 ,0
126.223950 ,36.538092 ,0.7805 ,0.0375 ,0
9.442514 ,13.663017 ,0.7804 ,0.0886 ,0
172.469643 ,54.264964 ,0.7804 ,0.0680 ,0
104.120539 ,65.852967 ,0.7804 ,0.1786 ,0
178.834014 ,20.717284 ,0.7804 ,0.1498 ,0
166.060054 ,-3.416443 ,0.7804 ,0.0790 ,0
127.991678 ,22.559675 ,0.7804 ,0.0711 ,0
242.932503 ,20.722234 ,0.7804 ,0.2328 ,0
42.837953 ,5.556508 ,0.7804 ,0.0837 ,0
186.414908 ,68.332077 ,0.7804 ,0.1200 ,0
219.705288 ,32.163870 ,0.7804 ,0.0273 ,0
6.616601 ,21.099149 ,0.7804 ,0.0653 ,0
312.075686 ,-13.804201 ,0.7804 ,0.0395 ,0
25.153795 ,-7.332675 ,0.7804 ,0.0543 ,0
128.150383 ,60.130650 ,0.7804 ,0.1366 ,0
205.899793 ,41.041995 ,0.7804 ,0.0598 ,0
121.426196 ,25.003705 ,0.7804 ,0.0555 ,0
269.614101 ,47.762430 ,0.7804 ,0.5368 ,0
141.200970 ,17.994145 ,0.7804 ,0.2693 ,0
228.306274 ,4.703013 ,0.7804 ,0.0394 ,0
155.815814 ,23.413524 ,0.7804 ,0.0895 ,0
188.826136 ,21.107264 ,0.7804 ,0.0278 ,0
134.457655 ,39.007075 ,0.7804 ,0.0254 ,0
118.170570 ,41.079662 ,0.7804 ,0.0988 ,0
147.776479 ,17.417484 ,0.7804 ,0.0315 ,0
233.645265 ,15.310225 ,0.7804 ,0.0463 ,0
173.503115 ,-4.908132 ,0.7803 ,0.1402 ,0
188.000379 ,52.453194 ,0.7803 ,0.0406 ,0
25.270283 ,31.881080 ,0.7803 ,0.2382 ,0
163.946188 ,19.959422 ,0.7803 ,0.0401 ,0
164.803962 ,44.531811 ,0.7803 ,0.1473 ,0
167.752658 ,12.436226 ,0.7803 ,0.0397 ,0
212.233790 ,27.511528 ,0.7803 ,0.0281 ,0
19.780303 ,0.681440 ,0.7803 ,0.0887 ,0
129.879111 ,26.906820 ,0.7803 ,0.0994 ,0
238.792920 ,18.205170 ,0.7803 ,0.0497 ,0
169.114349 ,27.209944 ,0.7803 ,0.0674 ,0
227.905357 ,28.385041 ,0.7803 ,0.0256 ,0
314.484078 ,6.003991 ,0.7803 ,0.2010 ,0
222.997008 ,24.668448 ,0.7803 ,0.0560 ,0
148.691887 ,20.081156 ,0.7803 ,0.0598 ,0
133.945089 ,45.428446 ,0.7803 ,0.0275 ,0
311.115262 ,-5.742980 ,0.7803 ,0.0842 ,0
206.518788 ,26.428381 ,0.7803 ,0.3885 ,0
31.410821 ,14.765711 ,0.7803 ,0.0610 ,0
109.275723 ,30.451578 ,0.7803 ,0.1957 ,0
137.937984 ,31.465269 ,0.7803 ,0.0294 ,0
128.455418 ,18.157199 ,0.7803 ,0.2701 ,0
199.296732 ,33.207105 ,0.7803 ,0.0443 ,0
124.983467 ,0.267771 ,0.7803 ,0.1272 ,0
130.352741 ,35.949834 ,0.7803 ,0.1146 ,0
153.586661 ,35.876790 ,0.7803 ,0.1179 ,0
128.396045 ,56.478695 ,0.7802 ,0.1825 ,0
334.072044 ,2.209569 ,0.7802 ,0.0329 ,0
30.225462 ,26.258315 ,0.7802 ,0.0759 ,0
239.177480 ,6.657238 ,0.7802 ,0.0470 ,0
46.890244 ,-16.020193 ,0.7802 ,0.0349 ,0
114.920920 ,23.209160 ,0.7802 ,0.0637 ,0
2.751036 ,21.437791 ,0.7802 ,0.0438 ,0
20.054973 ,-2.523170 ,0.7802 ,0.3901 ,0
219.549691 ,15.441343 ,0.7802 ,0.0217 ,0
120.510070 ,31.043516 ,0.7802 ,0.0383 ,0
350.762806 ,23.056185 ,0.7802 ,0.1482 ,0
228.150259 ,34.813575 ,0.7802 ,0.1431 ,0
0.667249 ,32.742027 ,0.7802 ,0.1745 ,0
248.729975 ,36.859024 ,0.7802 ,0.0462 ,0
344.211327 ,-7.202606 ,0.7802 ,0.0244 ,0
4.563561 ,16.010567 ,0.7802 ,0.0428 ,0
197.055782 ,3.032449 ,0.7802 ,0.1017 ,0
176.152837 ,10.684162 ,0.7802 ,0.0528 ,0
213.358967 ,61.274232 ,0.7802 ,0.0603 ,0
213.326543 ,19.383408 ,0.7802 ,0.1396 ,0
185.733495 ,32.653457 ,0.7802 ,0.0437 ,0
131.025018 ,51.314911 ,0.7802 ,0.0631 ,0
165.205358 ,12.060214 ,0.7802 ,0.1635 ,0
198.735719 ,20.864683 ,0.7802 ,0.0651 ,0
338.775669 ,23.619985 ,0.7802 ,0.0252 ,0
241.685868 ,18.245553 ,0.7802 ,0.0840 ,0
20.557327 ,7.377591 ,0.7802 ,0.0448 ,0
152.394723 ,54.130005 ,0.7802 ,0.0742 ,0
347.660788 ,10.624937 ,0.7801 ,0.0584 ,0
176.798869 ,38.793824 ,0.7801 ,0.0550 ,0
233.795352 ,29.233500 ,0.7801 ,0.2342 ,0
240.309814 ,22.425212 ,0.7801 ,0.0248 ,0
248.935743 ,34.108714 ,0.7801 ,0.1269 ,0
141.897687 ,11.822967 ,0.7801 ,0.0583 ,0
262.198479 ,43.821901 ,0.7801 ,0.2914 ,0
162.677202 ,42.724527 ,0.7801 ,0.0315 ,0
210.828850 ,7.505344 ,0.7801 ,0.1471 ,0
181.068843 ,22.881828 ,0.7801 ,0.0508 ,0
243.904019 ,7.305651 ,0.7801 ,0.0663 ,0
225.266408 ,10.957156 ,0.7801 ,0.0319 ,0
132.674407 ,38.635111 ,0.7801 ,0.0483 ,0
26.992509 ,-16.533954 ,0.7801 ,0.0350 ,0
232.621660 ,16.458536 ,0.7801 ,0.4066 ,0
129.017499 ,3.265639 ,0.7801 ,0.1725 ,0
77.582663 ,0.961673 ,0.7801 ,0.2108 ,0
53.610898 ,17.781767 ,0.7801 ,0.0672 ,0
192.486463 ,-22.105950 ,0.7801 ,0.1715 ,0
119.758779 ,0.342521 ,0.7801 ,0.4586 ,0
119.985256 ,16.314063 ,0.7801 ,0.1998 ,0
170.318345 ,17.699811 ,0.7801 ,0.0302 ,0
41.542652 ,-0.448776 ,0.7801 ,0.0989 ,0
122.940480 ,36.232481 ,0.7801 ,0.0237 ,0
191.537173 ,-10.842700 ,0.7801 ,0.5998 ,0
151.200354 ,10.826039 ,0.7801 ,0.0567 ,0
192.152540 ,2.091440 ,0.7801 ,0.1064 ,0
170.293010 ,53.435110 ,0.7801 ,0.4191 ,0
357.569384 ,29.586588 ,0.7801 ,0.0488 ,0
208.979828 ,31.467658 ,0.7801 ,0.0413 ,0
44.639261 ,0.307722 ,0.7801 ,0.2774 ,0
179.765992 ,43.764672 ,0.7801 ,0.1524 ,0
245.260605 ,54.428968 ,0.7800 ,0.4529 ,0
140.638230 ,-0.567350 ,0.7800 ,0.0373 ,0
170.090496 ,50.723609 ,0.7800 ,0.0989 ,0
175.852468 ,36.115707 ,0.7800 ,1.3234 ,0
17.606220 ,11.676127 ,0.7800 ,0.0476 ,0
202.179415 ,52.858652 ,0.7800 ,0.0265 ,0
140.707724 ,24.653810 ,0.7800 ,0.0852 ,0
129.288889 ,24.863766 ,0.7800 ,0.0624 ,0
124.670759 ,14.958538 ,0.7800 ,0.2287 ,0
214.834159 ,8.938124 ,0.7800 ,0.7429 ,0
83.094145 ,0.727721 ,0.7800 ,0.1847 ,0
237.066660 ,-1.736856 ,0.7800 ,0.1020 ,0
164.873976 ,56.544483 ,0.7800 ,0.0423 ,0
164.072937 ,41.600860 ,0.7800 ,0.4488 ,0
217.811358 ,17.193095 ,0.7800 ,0.0811 ,0
163.692699 ,55.773006 ,0.7800 ,0.0425 ,0
120.682056 ,20.154238 ,0.7800 ,0.0390 ,0
249.272705 ,21.121174 ,0.7799 ,0.0767 ,0
333.336234 ,1.865769 ,0.7799 ,0.0629 ,0
19.284601 ,9.898754 ,0.7799 ,0.1237 ,0
136.708319 ,20.780425 ,0.7799 ,0.0808 ,0
166.756853 ,23.768680 ,0.7799 ,0.3770 ,0
341.263744 ,-7.716989 ,0.7799 ,0.7329 ,0
256.102577 ,77.081373 ,0.7799 ,0.0467 ,0
243.585392 ,19.897930 ,0.7799 ,0.0332 ,0
314.072406 ,10.195416 ,0.7799 ,0.0879 ,0
151.988011 ,13.227314 ,0.7799 ,0.3317 ,0
225.127505 ,10.429606 ,0.7799 ,0.0628 ,0
17.340123 ,-10.207535 ,0.7799 ,0.0421 ,0
227.749555 ,7.668834 ,0.7799 ,0.0380 ,0
210.782919 ,9.298920 ,0.7799 ,0.0415 ,0
336.333905 ,32.325839 ,0.7799 ,0.0751 ,0
32.385366 ,-18.239893 ,0.7799 ,0.0517 ,0
221.427302 ,10.104215 ,0.7799 ,0.0325 ,0
214.343551 ,27.919960 ,0.7799 ,0.0466 ,0
224.218011 ,0.785160 ,0.7799 ,0.1061 ,0
343.404552 ,-18.957302 ,0.7799 ,0.0468 ,0
176.100555 ,34.468579 ,0.7799 ,0.0507 ,0
353.924822 ,-7.775802 ,0.7798 ,0.0370 ,0
240.226024 ,16.155871 ,0.7798 ,0.0225 ,0
256.892876 ,57.015627 ,0.7798 ,0.1285 ,0
246.129565 ,36.179323 ,0.7798 ,0.0434 ,0
182.878008 ,14.810727 ,0.7798 ,0.1441 ,0
122.845037 ,1.145806 ,0.7798 ,0.3608 ,0
147.364410 ,38.195204 ,0.7798 ,0.3220 ,0
184.702965 ,2.323490 ,0.7798 ,0.0940 ,0
203.378134 ,4.858119 ,0.7798 ,0.1069 ,0
173.187223 ,64.784715 ,0.7798 ,0.1189 ,0
187.582614 ,52.856635 ,0.7798 ,0.2887 ,0
166.984586 ,55.484206 ,0.7798 ,0.0431 ,0
121.171092 ,9.539057 ,0.7798 ,0.9758 ,0
120.355284 ,54.905045 ,0.7798 ,0.0234 ,0
147.838336 ,31.716366 ,0.7798 ,0.0268 ,0
166.638858 ,38.805661 ,0.7798 ,0.0563 ,0
119.746927 ,41.706509 ,0.7798 ,0.0614 ,0
201.578522 ,36.651830 ,0.7798 ,0.0351 ,0
122.261514 ,14.630375 ,0.7798 ,0.1016 ,0
246.896651 ,11.693255 ,0.7798 ,0.0313 ,0
317.787863 ,16.859775 ,0.7798 ,0.2355 ,0
121.068897 ,55.058573 ,0.7798 ,0.0676 ,0
44.104802 ,-0.507040 ,0.7798 ,0.0584 ,0
159.910714 ,-1.062328 ,0.7798 ,0.0598 ,0
209.530599 ,15.914131 ,0.7798 ,0.2668 ,0
119.941887 ,21.861606 ,0.7798 ,0.0436 ,0
205.782640 ,29.244134 ,0.7798 ,0.0384 ,0
205.510614 ,39.635888 ,0.7798 ,0.1615 ,0
162.743589 ,38.207413 ,0.7797 ,0.0750 ,0
135.008383 ,81.649033 ,0.7797 ,2.2352 ,0
217.626460 ,22.696021 ,0.7797 ,0.0354 ,0
162.330382 ,37.876239 ,0.7797 ,0.2712 ,0
209.303057 ,12.324797 ,0.7797 ,0.0604 ,0
120.603774 ,6.533880 ,0.7797 ,0.1294 ,0
207.243242 ,24.721701 ,0.7797 ,0.0623 ,0
173.222759 ,0.568010 ,0.7797 ,0.1145 ,0
19.616026 ,4.886553 ,0.7797 ,0.0979 ,0
198.686998 ,31.316569 ,0.7797 ,0.0387 ,0
32.452075 ,-11.338873 ,0.7797 ,0.0878 ,0
235.273799 ,51.180082 ,0.7797 ,0.0355 ,0
136.127034 ,38.524733 ,0.7797 ,0.1364 ,0
185.581640 ,44.923626 ,0.7797 ,0.0620 ,0
24.192634 ,1.411208 ,0.7797 ,0.0562 ,0
30.408277 ,-4.908998 ,0.7797 ,0.0353 ,0
345.931853 ,30.084366 ,0.7797 ,0.2444 ,0
3.553438 ,7.411389 ,0.7797 ,0.2710 ,0
148.935943 ,35.809431 ,0.7797 ,0.0424 ,0
170.433224 ,53.152500 ,0.7797 ,0.0508 ,0
254.903932 ,20.291068 ,0.7797 ,0.3114 ,0
168.101721 ,13.103041 ,0.7796 ,0.1949 ,0
225.993154 ,13.241780 ,0.7796 ,0.0932 ,0
234.801794 ,27.431269 ,0.7796 ,0.0339 ,0
34.746856 ,29.846172 ,0.7796 ,0.1573 ,0
205.475531 ,27.062635 ,0.7796 ,0.1813 ,0
196.588380 ,29.657459 ,0.7796 ,0.4805 ,0
123.981027 ,0.355631 ,0.7796 ,0.0992 ,0
122.436661 ,3.569692 ,0.7796 ,0.0677 ,0
49.167916 ,2.018162 ,0.7796 ,0.0336 ,0
240.618653 ,8.126441 ,0.7796 ,0.1107 ,0
200.000515 ,35.769760 ,0.7796 ,0.0655 ,0
208.689378 ,23.386879 ,0.7796 ,0.0318 ,0
226.063028 ,6.232682 ,0.7796 ,0.0519 ,0
333.000231 ,5.945208 ,0.7796 ,0.0726 ,0
208.512227 ,15.129561 ,0.7796 ,0.0594 ,0
147.890829 ,35.702333 ,0.7796 ,0.0620 ,0
115.595648 ,39.504579 ,0.7796 ,0.0335 ,0
340.672067 ,3.732603 ,0.7796 ,0.0345 ,0
69.634742 ,-1.196286 ,0.7796 ,0.0992 ,0
168.140936 ,31.974693 ,0.7796 ,0.2122 ,0
217.845790 ,37.563453 ,0.7796 ,0.1738 ,0
201.278707 ,48.003588 ,0.7795 ,0.0275 ,0
200.456907 ,31.563198 ,0.7795 ,0.1187 ,0
195.285389 ,40.346262 ,0.7795 ,0.0491 ,0
324.815354 ,2.957239 ,0.7795 ,0.1939 ,0
207.383363 ,11.119404 ,0.7795 ,0.0341 ,0
200.533424 ,35.393100 ,0.7795 ,0.1632 ,0
240.011039 ,5.591256 ,0.7795 ,0.1458 ,0
212.241450 ,-12.527301 ,0.7795 ,0.1022 ,0
327.427423 ,20.256080 ,0.7795 ,0.0718 ,0
232.479311 ,59.283137 ,0.7795 ,0.0324 ,0
149.885786 ,29.356781 ,0.7795 ,0.1372 ,0
195.891147 ,38.121104 ,0.7795 ,0.1291 ,0
155.381670 ,35.643732 ,0.7795 ,0.1389 ,0
213.969607 ,40.484885 ,0.7795 ,0.1129 ,0
125.365434 ,-5.057093 ,0.7795 ,0.3808 ,0
119.183679 ,9.360187 ,0.7795 ,0.6670 ,0
348.756595 ,13.656087 ,0.7794 ,0.4241 ,0
220.643402 ,32.762704 ,0.7794 ,0.0407 ,0
143.452473 ,38.038996 ,0.7794 ,0.0622 ,0
191.096049 ,-7.094258 ,0.7794 ,0.0280 ,0
122.509463 ,13.644506 ,0.7794 ,0.1638 ,0
315.968197 ,7.955379 ,0.7794 ,0.1428 ,0
198.894394 ,13.647369 ,0.7794 ,0.0419 ,0
247.902537 ,20.705704 ,0.7794 ,0.0771 ,0
37.081823 ,-18.216867 ,0.7794 ,0.0400 ,0
322.265102 ,5.272372 ,0.7794 ,0.0675 ,0
164.450388 ,22.595311 ,0.7794 ,0.0589 ,0
243.732369 ,4.718535 ,0.7794 ,0.0669 ,0
221.114909 ,23.647248 ,0.7794 ,0.0858 ,0
184.501716 ,18.495912 ,0.7794 ,0.1806 ,0
164.795057 ,61.685123 ,0.7794 ,0.1528 ,0
240.295746 ,60.273977 ,0.7794 ,0.0572 ,0
227.286797 ,48.447830 ,0.7794 ,0.0584 ,0
178.561393 ,25.990135 ,0.7794 ,0.4046 ,0
221.435938 ,17.024881 ,0.7794 ,0.2428 ,0
351.088485 ,14.333073 ,0.7794 ,0.0713 ,0
205.595715 ,21.340975 ,0.7794 ,0.0623 ,0
215.489523 ,32.046226 ,0.7794 ,0.2146 ,0
243.433342 ,48.714904 ,0.7794 ,0.0340 ,0
189.047157 ,35.645183 ,0.7793 ,0.0594 ,0
162.927955 ,49.983063 ,0.7793 ,0.3137 ,0
229.580687 ,-12.651475 ,0.7793 ,0.0663 ,0
350.831043 ,12.966992 ,0.7793 ,0.1511 ,0
238.035188 ,34.223161 ,0.7793 ,0.1257 ,0
226.630555 ,-0.624928 ,0.7793 ,0.0568 ,0
9.279090 ,23.539014 ,0.7793 ,0.1321 ,0
201.449818 ,30.052083 ,0.7793 ,0.0625 ,0
8.628442 ,2.479587 ,0.7793 ,0.0558 ,0
186.867392 ,9.323107 ,0.7793 ,0.1226 ,0
190.203141 ,8.969481 ,0.7793 ,0.0430 ,0
136.723153 ,56.659558 ,0.7793 ,0.2488 ,0
238.849213 ,31.508043 ,0.7793 ,0.1375 ,0
128.746810 ,-3.973322 ,0.7793 ,0.0589 ,0
133.227039 ,26.425432 ,0.7793 ,0.0569 ,0
33.783869 ,-1.680773 ,0.7793 ,0.0865 ,0
252.879201 ,35.228282 ,0.7793 ,0.0442 ,0
329.742848 ,27.001047 ,0.7793 ,0.2162 ,0
146.806046 ,34.748287 ,0.7793 ,0.0410 ,0
132.849617 ,53.581395 ,0.7793 ,0.1657 ,0
135.515757 ,33.293877 ,0.7793 ,0.2708 ,0
147.566038 ,34.572025 ,0.7793 ,0.2065 ,0
181.040340 ,-1.760715 ,0.7793 ,0.1017 ,0
212.255037 ,24.669278 ,0.7793 ,0.0366 ,0
13.194318 ,-5.903779 ,0.7793 ,0.0925 ,0
119.895718 ,13.576458 ,0.7793 ,0.1617 ,0
9.039680 ,35.584123 ,0.7793 ,0.1369 ,0
131.911495 ,23.200235 ,0.7793 ,0.0827 ,0
350.499218 ,14.748246 ,0.7793 ,0.1983 ,0
159.818661 ,47.164753 ,0.7792 ,0.0878 ,0
171.862865 ,50.759037 ,0.7792 ,0.0418 ,0
219.567109 ,8.431025 ,0.7792 ,0.1761 ,0
164.502601 ,-2.210255 ,0.7792 ,0.0803 ,0
232.659647 ,38.880825 ,0.7792 ,0.0632 ,0
340.189087 ,-7.756904 ,0.7792 ,0.0563 ,0
234.791326 ,15.006505 ,0.7792 ,0.0342 ,0
261.737905 ,32.237334 ,0.7792 ,0.0373 ,0
226.130220 ,30.429828 ,0.7792 ,0.1521 ,0
258.630377 ,34.647550 ,0.7792 ,0.0296 ,0
235.217252 ,31.625075 ,0.7792 ,0.1113 ,0
312.352147 ,4.338926 ,0.7792 ,0.1010 ,0
154.549651 ,13.597522 ,0.7792 ,0.0692 ,0
150.999604 ,58.826763 ,0.7792 ,0.0490 ,0
204.916477 ,35.094871 ,0.7792 ,0.0554 ,0
149.663848 ,26.656499 ,0.7792 ,0.0327 ,0
343.631932 ,19.282832 ,0.7792 ,0.0679 ,0
195.939650 ,11.944638 ,0.7792 ,0.0701 ,0
232.056099 ,7.403662 ,0.7792 ,0.0499 ,0
198.768519 ,7.163431 ,0.7792 ,0.0883 ,0
169.448747 ,34.044474 ,0.7792 ,0.0353 ,0
120.335259 ,18.764436 ,0.7792 ,0.0999 ,0
6.052920 ,27.736291 ,0.7792 ,0.0323 ,0
206.500442 ,17.464971 ,0.7792 ,0.0781 ,0
340.661884 ,31.776408 ,0.7792 ,0.1160 ,0
3.750318 ,-11.134434 ,0.7792 ,0.0703 ,0
213.812277 ,33.798307 ,0.7792 ,0.0819 ,0
214.524606 ,46.496816 ,0.7791 ,0.1543 ,0
204.477763 ,25.716651 ,0.7791 ,0.0319 ,0
255.569027 ,39.914802 ,0.7791 ,0.5153 ,0
173.330627 ,5.135368 ,0.7791 ,0.0691 ,0
198.849431 ,33.752082 ,0.7791 ,0.0331 ,0
356.642750 ,32.009964 ,0.7791 ,0.0534 ,0
202.062275 ,57.503725 ,0.7791 ,0.0488 ,0
138.188495 ,-0.989312 ,0.7791 ,0.2058 ,0
194.116931 ,27.790079 ,0.7791 ,0.1396 ,0
248.162551 ,7.492659 ,0.7791 ,0.0484 ,0
166.913251 ,17.095130 ,0.7791 ,0.0532 ,0
154.522172 ,15.311801 ,0.7791 ,0.0654 ,0
142.956314 ,3.669805 ,0.7791 ,0.0476 ,0
359.808293 ,-0.310879 ,0.7791 ,0.0434 ,0
126.474382 ,15.615073 ,0.7790 ,0.2933 ,0
194.413958 ,62.738704 ,0.7790 ,0.0877 ,0
169.559662 ,26.641212 ,0.7790 ,0.0434 ,0
186.714056 ,-0.209446 ,0.7790 ,0.1996 ,0
166.783253 ,40.382954 ,0.7790 ,0.0628 ,0
171.144175 ,22.089925 ,0.7790 ,0.0389 ,0
131.709220 ,31.121611 ,0.7790 ,0.1247 ,0
163.194352 ,56.942896 ,0.7790 ,0.4846 ,0
